SystemContractID,NetUnitPrice,ShortText,Currency,PaymentTerms,ValidityPeriodStartDate,ValidityPeriodEndDate,SystemContractNumber,SystemContractItemNumber,Name,QuantityUnit,COUNT
25-PA-00010-16,16500.0,"HIRE: EQUIPMENT;FORKLIFT,10 T,DIESEL,HEIGHT WITH LOWERED MAST - 3590 MM,LIFT HEIGHT - 4000 MM,LONG TERM RENTAL 1 YEAR OR MORE,VENDOR,VENDOR,12 HR/DAY",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,16,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,5
25-PA-00010-5,950.0,"HIRE: MANPOWER,SKILLED;PER DAY,12 HR/DAY,CLASS 1,SHORT TERM DAILY RENTAL,RIGGER",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,5,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,5
25-PA-00010-10,176800.0,"HIRE: EQUIPMENT;CRANE,220 T,MOBILE HYDRAULIC TYRE MOUNTED CRANE ALL TERRAIN,LONG TERM RENTAL 1 YEAR OR MORE,VENDOR,VENDOR,12 HR/DAY",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,10,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,5
24-PA-00156-64,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,64,Company Almatar Alarabi Commercial Services CJSC,,5
25-PA-00129-2,1.0,REPAIR: VALVE;PURPOSE: VALVE REPAIR SERVICES (CONTRACT NO: 21-848-BX-198),SAR,300000192972423,2025-02-20T00:00:00,2028-02-19T00:00:00,25-PA-00129,2,Emerson Saudi Arabia LLC,,5
25-PA-00036-1,2930.0,"HIRE: PASSENGER VEHICLE;TOYOTA-HILUX D/C 2.7-4X4- SGLX–MANUAL-PETROL, PER MONTH, MODEL 2023",SAR,300000192972423,2025-01-27T00:00:00,2030-01-27T00:00:00,25-PA-00036,1,KEY RENT A CAR CO LTD,,5
23-PA-01007-1,1.0,"TEST: SOIL;GEOLOGICAL SUPPORT SERVICES : SOIL SAMPLING, EXPLORATION SITES  - SURVEY AREA : PHASE 1, 2 AND 3 (NABITAH 1, NABITAH 2, MASANE, SHAYBAN 1, SHAYBAN 2, RIKA, HALABAN-NORTH, HALABAN-SOUTH, AL YOOB AND AL SAIL), EACH SAMPLE, DEATILS",SAR,300000192972459,2023-11-12T00:00:00,2026-11-11T00:00:00,23-PA-01007,1,Arabian Geophysical and Surveying Company,,5
22-PA-00512-1,29.61,"HIRE: MANPOWER,SKILLED;CIVIL SUPERVISOR,PER HOUR,12 HR,SHUTDOWN SUPPLY,SUPPLY OF MAINTENANCE SERVICES",SAR,300000192972410,2019-07-15T00:00:00,2026-12-31T00:00:00,22-PA-00512,1,GULF ASIA CONTRACTING COMPANY,,5
22-PA-00042-1,29.0,"HIRE: MANPOWER,SKILLED;EASTERN EXPATS,STATIONARY EQUIPMENT INSPECTOR,STANDARD HOURLY RATE,RAS AL KHAIR-EASTERN PROVINCE,48 HOURS PER WEEK,CONSTRUCTION INSPECTOR RATE",SAR,300000192972461,2019-03-14T00:00:00,2026-12-31T00:00:00,22-PA-00042,1,Intertek Saudi Arabia Ltd,,5
23-PA-00445-3,3.0,"TRANSPORT: MATERIAL;SHIFTING OF ORE,CRUSHING POINT,FEEDING POINT,PER TON",SAR,300000192972357,2022-06-05T00:00:00,2027-06-05T00:00:00,23-PA-00445,3,Khairat Al Ardh Contracting Company,,5
24-PA-00577-3,950.0,"HIRE: MANPOWER,SKILLED;DAILY,CRANE AND LIFTING EQUIPMENT INSPECTION SERVICES,ON CALL-INSPECTOR",SAR,300000192972417,2024-07-01T00:00:00,2027-06-30T00:00:00,24-PA-00577,3,Zamil Inspection And Contracting Co,,5
24-PA-00076-74,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,74,YUSUF BIN AHMED KANOO COMPANY LIMITED,,5
25-PA-00129-4,1.0,REPAIR: VALVE;PURPOSE: VALVE REPAIR SERVICES (CONTRACT NO: 21-848-BX-198),SAR,300000192972423,2025-02-20T00:00:00,2028-02-19T00:00:00,25-PA-00129,4,Emerson Saudi Arabia LLC,,5
22-PA-00512-2,20.75,"HIRE: MANPOWER,SKILLED;FABRICATOR,PER HOUR,12 HR,SHUTDOWN SUPPLY,SUPPLY OF MAINTENANCE SERVICES",SAR,300000192972410,2019-07-15T00:00:00,2026-12-31T00:00:00,22-PA-00512,2,GULF ASIA CONTRACTING COMPANY,,5
25-PA-00010-6,21000.0,"HIRE: EQUIPMENT;BOOM TRUCK,10 T - WITH 10 T CAPACITY LIFT,LONG TERM RENTAL 1 YEAR OR MORE,VENDOR,VENDOR,12 HR/DAY",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,6,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,5
24-PA-00466-17,950.0,"HIRE: MANPOWER,SKILLED;DAILY,CRANE AND LIFTING EQUIPMENT INSPECTION SERVICES,ON CALL-INSPECTOR",SAR,300000192972417,2024-07-01T00:00:00,2027-06-30T00:00:00,24-PA-00466,17,Zamil Inspection And Contracting Co,,5
22-PA-00512-5,18.75,"HIRE: MANPOWER,SKILLED;FIREWATCH / STANDBYMAN,PER HOUR,12 HR,SHUTDOWN SUPPLY,SUPPLY OF MAINTENANCE SERVICES",SAR,300000192972410,2019-07-15T00:00:00,2026-12-31T00:00:00,22-PA-00512,5,GULF ASIA CONTRACTING COMPANY,,4
24-PA-00894-2,1.0,SUPPLY: GOODS;STREET BUYING ITEMS; LOCAL PURCHASE,SAR,10135,2024-07-04T00:00:00,2027-07-03T00:00:00,24-PA-00894,2,Sahm AlFanar Est,,4
22-PA-00244-2,10.7957,Excavated Phosphate Ore,SAR,300000192972476,2017-12-01T00:00:00,2029-03-31T00:00:00,22-PA-00244,2,Saudi Comedat Comapany Ltd,,4
25-PA-00010-36,10900.0,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,CLASS 3,LONG TERM RENTAL 1 YEAR OR MORE,RIGGER",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,36,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,4
24-PA-00577-13,950.0,"HIRE: MANPOWER,SKILLED;DAILY,CRANE AND LIFTING EQUIPMENT INSPECTION SERVICES,ON CALL-INSPECTOR",SAR,300000192972417,2024-07-01T00:00:00,2027-06-30T00:00:00,24-PA-00577,13,Zamil Inspection And Contracting Co,,4
25-PA-00161-1,1.0,"HIRE: MANPOWER, SKILLED;EMPLOYMENT CONTRACTOR FIXED PAY,BASIC PAY RANGE 16001 TO 16500   SAR,EASTERN,TYPE II",SAR,300000192972418,2025-04-01T00:00:00,2030-04-01T00:00:00,25-PA-00161,1,Jaddarah Workforce Services Company,,4
22-PA-00375-1,1700000.0,"PROVIDE: CATERING SERVICES, PURPOSE: CATERING SERVICE AGREEMENT (CONTRACT NO: 19-MGBM-005)",SAR,300000192972417,2022-12-31T00:00:00,2026-03-31T00:00:00,22-PA-00375,1,NATIONAL COMPANY FOR MANAGEMENT and SERVICES LTD,,4
22-PA-00257-3,13429.0,"HIRE: MANPOWER, SKILLED, RENT: EQUIPMENT, CIVIL WORKS, PAINTING WORKS, ROAD WORKS, PURPOSE: BUILDING & INFRASTRUCTURE MAINTENANCE SERVICES (CONTRACT NO: 20-752-AL-352)",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,3,Rezayat Company Limited,,4
25-PA-00010-43,10900.0,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,CLASS 3,LONG TERM RENTAL 1 YEAR OR MORE,RIGGER",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,43,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,4
22-PA-00815-1,1.0,"HIRE: MANPOWER, SKILLED;PURPOSE: FRAMEWORK SERVICE AGREEMENT FOR HIGH PRESSURE WATER BLASTING SERVICES (CONTRACT NO: 20-783-BX-184/001)",SAR,300000192972447,2021-10-01T00:00:00,2026-09-30T00:00:00,22-PA-00815,1,Expertise Contracting Company,,4
25-PA-00010-40,10900.0,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,CLASS 3,LONG TERM RENTAL 1 YEAR OR MORE,RIGGER",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,40,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,4
24-PA-00076-16,50.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,16,YUSUF BIN AHMED KANOO COMPANY LIMITED,,4
25-PA-00010-52,19500.0,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,CLASS 1,LONG TERM RENTAL 1 YEAR OR MORE,RIGGER",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,52,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,4
23-PA-00193-1,7260.0,"HIRE: PASSENGER VEHICLE;BUS,DAMMAM/KHOBAR,RAK,PER DAY,ANY TRIP(ROUND TRIP),ADDITIONAL BUSES,LONG DISTANCE BUS SERVICE,INCLUDE MAINTENANCE,DRIVER,FUEL AND INSURANCE",SAR,300000192972417,2016-05-15T00:00:00,2026-12-31T00:00:00,23-PA-00193,1,AlSalem Transportation & Tourism Company,,4
25-PA-00010-3,13500.0,"HIRE: EQUIPMENT;BOOM TRUCK,10 T WITH 5 T CAPACITY CRANE,LONG TERM RENTAL 1 YEAR OR MORE,VENDOR,VENDOR,12 HR/DAY",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,3,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,4
24-PA-00575-22,1.0,"PAY: FEES;COST MARK-UP,EACH,NORMAL SHIFT HOURS: 8 HR,SUPPLY OF SPARE PARTS/FITTINGS ETC,CATEGORY A REGULAR REQUIREMENT",SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,22,Simple Solutions Trading Industrial Services and Maintenance Co,,4
24-PA-00575-17,1.0,"PAY: FEES;COST MARK-UP,EACH,NORMAL SHIFT HOURS: 8 HR,SUPPLY OF SPARE PARTS/FITTINGS ETC,CATEGORY A REGULAR REQUIREMENT",SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,17,Simple Solutions Trading Industrial Services and Maintenance Co,,4
24-PA-00575-21,1.0,"PAY: FEES;COST MARK-UP,EACH,NORMAL SHIFT HOURS: 8 HR,SUPPLY OF SPARE PARTS/FITTINGS ETC,CATEGORY A REGULAR REQUIREMENT",SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,21,Simple Solutions Trading Industrial Services and Maintenance Co,,4
24-PA-00076-3,50.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,3,YUSUF BIN AHMED KANOO COMPANY LIMITED,,4
25-PA-00010-41,10900.0,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,CLASS 3,LONG TERM RENTAL 1 YEAR OR MORE,RIGGER",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,41,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,4
25-PA-00010-20,5900.0,"HIRE: EQUIPMENT;WELDING GENERATOR,WITH 50 MTR WELDING CABLE WITH EACH MACHINE,600 A,LONG TERM RENTAL 1 YEAR OR MORE,VENDOR,12 HR/DAY",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,20,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,4
24-PA-00717-4,2.72,"PROVIDE: MINING OPERATIONS;MINE SITE, LOADING MATERIAL, PER BUCKET CUBIC METER, DETAILS AS PER SOW",SAR,300000192972459,2024-07-01T00:00:00,2029-06-30T00:00:00,24-PA-00717,4,Epsa Al Haytham Mining Company,,4
22-PA-00257-7,7812.72,"HIRE: MANPOWER, SKILLED, RENT: EQUIPMENT, CIVIL WORKS, PAINTING WORKS, ROAD WORKS, PURPOSE: BUILDING & INFRASTRUCTURE MAINTENANCE SERVICES (CONTRACT NO: 20-752-AL-352)",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,7,Rezayat Company Limited,,4
24-PA-00957-2,0.85,"PROVIDE: PUBLICATION PRINTING;BUSINESS CARD PRINTING SERVICES, PROVIDE BUSINESS CARDS TO MAADEN EMPLOYEE",SAR,300000192972417,2024-10-17T00:00:00,2027-10-16T00:00:00,24-PA-00957,2,AL NIQAT AL THAKIYYAH FOR TRADING,,4
24-PA-01063-12,30.43,BATTERY ENERGIZER AAA 4+2 6 PCS/PK,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,12,Jarir bookstore,,4
25-PA-00010-2,13600.0,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,CLASS 2,LONG TERM RENTAL 1 YEAR OR MORE,RIGGER",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,2,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,4
22-PA-00391-1,1.0,"HIRE: MANPOWER,SKILLED;MONTHLY,10 HOUR PER DAY,FIRE SAFETY SERVICES,FIRE PROTECTION MECHANICAL TECHNICIAN",SAR,300000192972463,2019-10-01T00:00:00,2026-12-31T00:00:00,22-PA-00391,1,REDA TRADING and DEVELOPMENT CO. FOR MACHINERY and EQUIPMENT LTD,,4
25-PA-00010-55,19500.0,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,CLASS 1,LONG TERM RENTAL 1 YEAR OR MORE,RIGGER",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,55,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,4
24-PA-00577-7,950.0,"HIRE: MANPOWER,SKILLED;DAILY,CRANE AND LIFTING EQUIPMENT INSPECTION SERVICES,ON CALL-INSPECTOR",SAR,300000192972417,2024-07-01T00:00:00,2027-06-30T00:00:00,24-PA-00577,7,Zamil Inspection And Contracting Co,,4
25-PA-00440-4,12224.52,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,LONG TERM RENTAL 1 YEAR OR MORE,FOR MAN LIFT AND FORKLIFT,FLAGMAN",SAR,300000192972463,2025-06-30T00:00:00,2026-06-30T00:00:00,25-PA-00440,4,Expertise Contracting Company,,4
25-PA-00276-1,1.0,PROVIDE: AUDIT SERVICES;TAX AND ACCOUNT CONSULTANCY,SAR,300000192972445,2025-07-01T00:00:00,2028-06-30T00:00:00,25-PA-00276,1,Ernst and Young Professional Services,,4
22-PA-00257-2,13429.0,"HIRE: MANPOWER, SKILLED, RENT: EQUIPMENT, CIVIL WORKS, PAINTING WORKS, ROAD WORKS, PURPOSE: BUILDING & INFRASTRUCTURE MAINTENANCE SERVICES (CONTRACT NO: 20-752-AL-352)",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,2,Rezayat Company Limited,,4
22-PA-00257-1,84.0,"PAY: FEES;MATERIAL & MISC SERVICES, ACTUAL + 5% MARKUP",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,1,Rezayat Company Limited,,4
25-PA-00010-33,9900.0,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,LONG TERM RENTAL 1 YEAR OR MORE,FOR MAN LIFT AND FORKLIFT,FLAGMAN",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,33,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,4
23-PA-00789-1,125000.0,"MAINTAIN: PUMP, SUBMERSIBLE;INSTALLATION TESTING & COMMISSIONING OF NEW DEEP WELL PUMP SET WITH MOTOR WITH REQUIRED CONSUMABLE MATERIAL",SAR,300000192972376,2023-11-01T00:00:00,2026-10-31T00:00:00,23-PA-00789,1,NATIONAL WATER WORKS COMPANY,,4
25-PA-00440-3,26117.0,"HIRE: EQUIPMENT;PAY LOADER,FRONT END 4.3 M3 BUCKET CAPACITY,LONG TERM RENTAL 1 YEAR OR MORE,VENDOR,12 HR/DAY",SAR,300000192972463,2025-06-30T00:00:00,2026-06-30T00:00:00,25-PA-00440,3,Expertise Contracting Company,,4
25-PA-00440-1,9319.28,"HIRE: EQUIPMENT;FORKLIFT,3 T,DIESEL,HEIGHT WITH LOWERED MAST-2170 MM,LIFT HEIGHT-3000 MM,LONG TERM RENTAL 1 YEAR OR MORE,VENDOR,VENDOR,8 HR/DAY",SAR,300000192972463,2025-06-30T00:00:00,2026-06-30T00:00:00,25-PA-00440,1,Expertise Contracting Company,,4
22-PA-00257-1,1260.0,"PAY: FEES;MATERIAL & MISC SERVICES, ACTUAL + 5% MARKUP",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,1,Rezayat Company Limited,,4
24-PA-01304-1,0.484,"LIMESTONE, PULVERIZED;QUICKLIME CHEMICAL;BULK,CAO,OEM: SAUDI LIME,PURITY: GREATER THAN 90%",SAR,300000192972447,2025-01-01T00:00:00,2027-12-31T00:00:00,24-PA-01304,1,SAUDI LIME INDUSTRIES COMPANY,,4
23-PA-00117-1,319.0,"ANCHOR;CROOK,20MM,475MM,STAINLESS STEEL 310 GRADE,PN:10433, MFR: TAB REFRACTORY SERVICES SAUDI ARABIA COMPANY",SAR,300000192972447,2023-04-01T00:00:00,2028-04-01T00:00:00,23-PA-00117,1,TAB REFRACTORY SERVICES SAUDI ARABIA COMPANY,,4
24-PA-00575-19,1.0,"PAY: FEES;COST MARK-UP,EACH,NORMAL SHIFT HOURS: 8 HR,SUPPLY OF SPARE PARTS/FITTINGS ETC,CATEGORY A REGULAR REQUIREMENT",SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,19,Simple Solutions Trading Industrial Services and Maintenance Co,,4
25-PA-00010-37,10900.0,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,CLASS 3,LONG TERM RENTAL 1 YEAR OR MORE,RIGGER",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,37,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,4
24-PA-00848-1,140.0,"PROVIDE: MINING OPERATIONS;AL BAITHA BAUXITE MINE, GRADE CONTROL DRILLING, (10~50 MTR/HOLE) (1 HOLE = 1 EACH)",SAR,300000192972418,2024-09-01T00:00:00,2027-08-31T00:00:00,24-PA-00848,1,Drill Corp Sahara Saudi,,4
24-PA-00852-4,8.0,RO Antiscalant -HYDREX4101,SAR,300000192972447,2024-08-21T00:00:00,2027-08-20T00:00:00,24-PA-00852,4,Veolia Water Technologies Saudi Limited,,4
25-PA-00440-1,1.0,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,SHORT TERM MONTHLY RENTAL,FOR MAN LIFT AND FORKLIFT,FLAGMAN",SAR,300000192972463,2025-06-30T00:00:00,2026-06-30T00:00:00,25-PA-00440,1,Expertise Contracting Company,,4
24-PA-00891-1,200000.0,SUPPLY: GOODS;STREET BUYING ITEMS; LOCAL PURCHASE,SAR,10135,2024-07-04T00:00:00,2027-07-03T00:00:00,24-PA-00891,1,Alzammam For Idustrial Equipments,,4
24-PA-00577-16,950.0,"HIRE: MANPOWER,SKILLED;DAILY,CRANE AND LIFTING EQUIPMENT INSPECTION SERVICES,ON CALL-INSPECTOR",SAR,300000192972417,2024-07-01T00:00:00,2027-06-30T00:00:00,24-PA-00577,16,Zamil Inspection And Contracting Co,,4
22-PA-00370-46,1.0,PROVIDE: CATERING SERVICES;PURPOSE: FRAMEWORK AGREEMENT-CATERING SERVICES (CONTRACT NO: 20-SS-001),SAR,300000192972418,2021-10-03T00:00:00,2027-10-03T00:00:00,22-PA-00370,46,CATRION CATERING HOLDING COMPANY,,4
22-PA-00512-1,36.96,"HIRE: MANPOWER,SKILLED;MECHANICAL TECHNICIAN (MILL WRIGHT) (ROTARY MACHINES),PER HOUR,12 HR,SHUTDOWN SUPPLY,SUPPLY OF MAINTENANCE SERVICES",SAR,300000192972410,2019-07-15T00:00:00,2026-12-31T00:00:00,22-PA-00512,1,GULF ASIA CONTRACTING COMPANY,,4
25-PA-00010-56,19500.0,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,CLASS 1,LONG TERM RENTAL 1 YEAR OR MORE,RIGGER",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,56,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,4
24-PA-00156-68,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,68,Company Almatar Alarabi Commercial Services CJSC,,4
25-PA-00440-6,12224.52,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,LONG TERM RENTAL 1 YEAR OR MORE,FOR MAN LIFT AND FORKLIFT,FLAGMAN",SAR,300000192972463,2025-06-30T00:00:00,2026-06-30T00:00:00,25-PA-00440,6,Expertise Contracting Company,,4
25-PA-00010-30,9900.0,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,LONG TERM RENTAL 1 YEAR OR MORE,FOR MAN LIFT AND FORKLIFT,FLAGMAN",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,30,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,4
24-PA-01063-11,5.0,BALLPEN 1430 1M BLE 10EA/BX 10/BX,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,11,Jarir bookstore,,4
22-PA-00244-1,8.0424,Excavated Over Burden,SAR,300000192972476,2017-12-01T00:00:00,2029-03-31T00:00:00,22-PA-00244,1,Saudi Comedat Comapany Ltd,,4
24-PA-01063-3,7.82,PEN PILOT G2 GEL INK BLUE 2 PCS/PK,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,3,Jarir bookstore,,4
25-PA-00010-57,19500.0,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,CLASS 1,LONG TERM RENTAL 1 YEAR OR MORE,RIGGER",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,57,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,4
22-PA-00257-4,11559.4,"HIRE: MANPOWER, SKILLED, RENT: EQUIPMENT, CIVIL WORKS, PAINTING WORKS, ROAD WORKS, PURPOSE: BUILDING & INFRASTRUCTURE MAINTENANCE SERVICES (CONTRACT NO: 20-752-AL-352)",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,4,Rezayat Company Limited,,4
24-PA-01188-1,15000.0,MAINTAIN: ELEVATOR;PREVENTIVE & CORRECTIVE MAINTENANCE OF INDUSTRIAL ELEVATOR;ELEVATOR REPAIR AND MAINTENANCE SERVICES UNDER CONTRACT NO 20-766-AL-358,SAR,300000192972423,2024-12-09T00:00:00,2027-12-09T00:00:00,24-PA-01188,1,ALFANEYAH ELECTROMECHANICAL COMPANY LTD,,4
24-PA-00466-21,950.0,"HIRE: MANPOWER,SKILLED;DAILY,CRANE AND LIFTING EQUIPMENT INSPECTION SERVICES,ON CALL-INSPECTOR",SAR,300000192972417,2024-07-01T00:00:00,2027-06-30T00:00:00,24-PA-00466,21,Zamil Inspection And Contracting Co,,4
24-PA-00154-46,1.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,46,Akeed for Travel and Tourism,,4
24-PA-00577-14,950.0,"HIRE: MANPOWER,SKILLED;DAILY,CRANE AND LIFTING EQUIPMENT INSPECTION SERVICES,ON CALL-INSPECTOR",SAR,300000192972417,2024-07-01T00:00:00,2027-06-30T00:00:00,24-PA-00577,14,Zamil Inspection And Contracting Co,,4
25-PA-00010-34,9900.0,"HIRE: MANPOWER,SKILLED;PER MONTH,12 HR/DAY,LONG TERM RENTAL 1 YEAR OR MORE,FOR MAN LIFT AND FORKLIFT,FLAGMAN",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,34,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,4
24-PA-00575-1,1.0,OVERHAUL: EQUIPMENT,SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,1,Simple Solutions Trading Industrial Services and Maintenance Co,,4
22-PA-00512-2,1.0,"HIRE: MANPOWER,ENGINEER;PER HOUR,NORMAL SHIFT HOURS: 12 HR,REGULAR SUPPLY,SUPPLY OF MAINTENANCE SERVICES,ROTATING MACHINERY ENGINEER",SAR,300000192972410,2019-07-15T00:00:00,2026-12-31T00:00:00,22-PA-00512,2,GULF ASIA CONTRACTING COMPANY,,4
24-PA-01063-3,86.08,FILM LAMINATING 304X426MM,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,3,Jarir bookstore,,4
